y_salary_m_hu,y_inglab_m_ha,clase,estrato1,sex,age,regsalud,maxeduclevel,p6426,sizefirm,depto,hoursworkusual,cuentapropia,totalhoursworked,relab,formal
4861.111328125,5006.9443359375,1,5,0,23,1.0,7.0,8.0,5.0,11,48.0,0,48.0,1.0,1.0
,,1,3,0,38,1.0,7.0,6.0,1.0,11,6.0,1,6.0,4.0,0.0
5833.33349609375,6748.248046875,1,3,1,36,1.0,7.0,72.0,5.0,11,48.0,0,48.0,1.0,1.0
3797.7041015625,4530.3271484375,1,3,0,35,1.0,6.0,120.0,3.0,11,48.0,0,48.0,1.0,1.0
,,1,3,1,65,3.0,5.0,144.0,1.0,11,78.0,1,78.0,4.0,0.0
,,1,3,1,61,3.0,7.0,8.0,2.0,11,40.0,1,40.0,4.0,0.0
3846.15380859375,4166.66650390625,1,3,1,55,1.0,4.0,12.0,3.0,11,91.0,0,91.0,1.0,1.0
,,1,2,1,53,1.0,5.0,72.0,1.0,11,28.0,1,28.0,4.0,0.0
,,1,2,0,54,1.0,6.0,120.0,1.0,11,42.0,1,42.0,4.0,0.0
,,1,2,0,25,1.0,7.0,4.0,5.0,11,48.0,0,48.0,1.0,1.0
13416.6669921875,14875.0,1,2,0,56,1.0,7.0,114.0,5.0,11,40.0,0,40.0,2.0,1.0
13222.22265625,15123.888671875,1,2,0,36,2.0,7.0,24.0,5.0,11,30.0,0,30.0,2.0,1.0
,,1,3,0,43,1.0,7.0,14.0,3.0,11,98.0,1,98.0,4.0,1.0
4861.111328125,5289.91455078125,1,3,1,36,1.0,5.0,7.0,5.0,11,48.0,0,48.0,1.0,1.0
,,1,3,1,70,1.0,3.0,300.0,2.0,11,84.0,0,84.0,5.0,0.0
4375.0,4375.0,1,3,1,24,,6.0,36.0,2.0,11,48.0,0,48.0,1.0,0.0
42317.2734375,42317.2734375,1,5,0,32,1.0,7.0,11.0,5.0,11,56.0,0,56.0,1.0,1.0
,,1,3,1,60,1.0,6.0,240.0,2.0,11,44.0,0,44.0,5.0,0.0
,,1,3,0,57,1.0,6.0,72.0,4.0,11,48.0,1,48.0,4.0,1.0
3797.7041015625,4542.47998046875,1,3,1,24,1.0,6.0,24.0,5.0,11,48.0,0,48.0,1.0,1.0
5055.5556640625,5460.6484375,1,2,0,56,2.0,5.0,180.0,1.0,11,24.0,0,24.0,3.0,0.0
3797.7041015625,4649.77587890625,1,2,0,32,1.0,7.0,36.0,3.0,11,48.0,0,48.0,1.0,1.0
4666.66650390625,6671.58349609375,1,2,1,34,1.0,6.0,6.0,5.0,11,40.0,0,40.0,1.0,1.0
3888.88891601562,4641.7666015625,1,3,0,61,1.0,6.0,204.0,5.0,11,48.0,0,48.0,1.0,1.0
29166.666015625,47833.33203125,1,3,1,56,1.0,7.0,420.0,5.0,11,40.0,0,40.0,2.0,1.0
2333.33325195312,2333.33325195312,1,3,1,53,1.0,4.0,24.0,2.0,11,40.0,0,40.0,1.0,0.0
1166.66662597656,1166.66662597656,1,3,0,49,1.0,5.0,24.0,2.0,11,40.0,0,40.0,1.0,0.0
5185.18505859375,5185.18505859375,1,2,1,31,,6.0,2.0,4.0,11,18.0,0,18.0,1.0,0.0
1400.0,1400.0,1,3,0,58,3.0,5.0,4.0,1.0,11,70.0,0,70.0,3.0,0.0
,,1,5,0,53,1.0,7.0,72.0,1.0,11,35.0,1,35.0,4.0,1.0
,,1,3,1,60,1.0,6.0,36.0,1.0,11,30.0,1,30.0,4.0,0.0
4861.111328125,5266.2041015625,1,3,0,54,1.0,6.0,240.0,5.0,11,48.0,0,48.0,1.0,1.0
7145.83349609375,7741.3193359375,1,3,1,27,1.0,7.0,20.0,5.0,11,48.0,0,48.0,1.0,1.0
,,1,2,1,34,,5.0,7.0,1.0,11,84.0,1,84.0,4.0,0.0
,,1,2,0,33,,3.0,5.0,2.0,11,96.0,1,96.0,4.0,0.0
,,1,2,1,32,,6.0,6.0,2.0,11,96.0,1,96.0,4.0,0.0
2583.33325195312,2583.33325195312,1,2,1,38,,5.0,15.0,2.0,11,84.0,0,84.0,1.0,0.0
,,1,2,0,35,,5.0,7.0,4.0,11,70.0,1,70.0,4.0,0.0
2722.22216796875,2722.22216796875,1,2,0,22,,6.0,1.0,2.0,11,72.0,0,72.0,1.0,0.0
,,1,2,0,39,1.0,6.0,60.0,1.0,11,72.0,1,72.0,4.0,0.0
,,1,2,1,24,3.0,7.0,24.0,1.0,11,40.0,1,40.0,4.0,0.0
116666.6640625,121527.78125,1,6,1,78,1.0,7.0,696.0,5.0,11,40.0,0,40.0,1.0,1.0
106666.6640625,111111.1171875,1,6,0,70,1.0,7.0,600.0,5.0,11,35.0,0,35.0,1.0,1.0
,,1,1,1,49,3.0,6.0,108.0,1.0,11,18.0,1,18.0,4.0,0.0
,,1,2,1,33,1.0,5.0,24.0,2.0,11,70.0,1,70.0,4.0,1.0
,,1,2,0,21,,6.0,1.0,1.0,11,7.0,1,7.0,4.0,0.0
5833.33349609375,5833.33349609375,1,2,1,33,1.0,6.0,24.0,5.0,11,48.0,0,48.0,1.0,1.0
,,1,3,1,62,1.0,6.0,180.0,3.0,11,48.0,1,48.0,4.0,1.0
8750.0,8871.52734375,1,3,1,29,1.0,7.0,3.0,5.0,11,48.0,0,48.0,1.0,1.0
,,1,3,0,62,1.0,5.0,360.0,1.0,11,21.0,1,21.0,4.0,0.0
18083.333984375,19541.666015625,1,3,1,34,1.0,7.0,144.0,5.0,11,40.0,0,40.0,1.0,1.0
4141.66650390625,4951.95947265625,1,2,1,29,1.0,6.0,84.0,3.0,11,60.0,0,60.0,1.0,1.0
3823.07690429688,4458.32177734375,1,2,1,31,1.0,6.0,60.0,4.0,11,65.0,0,65.0,1.0,1.0
6533.33349609375,6533.33349609375,1,3,1,67,1.0,5.0,24.0,3.0,11,25.0,0,25.0,1.0,1.0
,,1,2,0,50,3.0,4.0,6.0,1.0,11,60.0,1,68.0,4.0,0.0
12152.77734375,13165.5087890625,1,3,1,51,1.0,6.0,12.0,5.0,11,48.0,0,48.0,1.0,1.0
23333.333984375,25277.77734375,1,3,0,51,1.0,7.0,12.0,5.0,11,48.0,0,48.0,1.0,1.0
12250.0,12500.0,1,3,0,25,1.0,7.0,12.0,5.0,11,40.0,0,42.0,1.0,1.0
9074.07421875,9599.07421875,1,3,0,32,1.0,7.0,6.0,5.0,11,36.0,0,36.0,1.0,1.0
7291.66650390625,7595.486328125,1,3,1,42,1.0,7.0,6.0,4.0,11,48.0,0,48.0,1.0,1.0
2916.66674804688,2916.66674804688,1,3,1,38,1.0,7.0,5.0,2.0,11,48.0,0,48.0,1.0,0.0
6319.4443359375,7214.10400390625,1,3,1,34,1.0,7.0,36.0,5.0,11,48.0,0,48.0,1.0,1.0
11180.5556640625,12083.912109375,1,3,1,39,1.0,7.0,60.0,4.0,11,48.0,0,48.0,1.0,1.0
3888.88891601562,4407.40771484375,1,3,0,35,1.0,6.0,3.0,4.0,11,48.0,0,48.0,1.0,1.0
,,1,3,1,39,,6.0,48.0,1.0,11,49.0,1,49.0,4.0,0.0
,,1,3,1,45,3.0,5.0,244.0,1.0,11,48.0,1,48.0,4.0,0.0
8750.0,9629.861328125,1,3,0,40,1.0,7.0,40.0,5.0,11,48.0,0,48.0,1.0,0.0
11234.568359375,12300.412109375,1,3,1,45,1.0,7.0,169.0,5.0,11,54.0,0,54.0,1.0,1.0
10295.1220703125,13749.423828125,1,3,0,63,1.0,7.0,276.0,5.0,11,41.0,0,41.0,2.0,1.0
,,1,3,1,42,3.0,5.0,48.0,2.0,11,35.0,0,35.0,5.0,0.0
5687.5,6736.09521484375,1,3,0,35,1.0,7.0,60.0,4.0,11,48.0,0,48.0,1.0,1.0
3645.7958984375,4057.447265625,1,3,1,20,1.0,7.0,1.0,5.0,11,50.0,0,50.0,1.0,1.0
5113.888671875,5947.78515625,1,3,0,26,1.0,7.0,24.0,5.0,11,48.0,0,48.0,1.0,1.0
4861.111328125,4861.111328125,1,3,1,29,1.0,7.0,4.0,5.0,11,48.0,0,48.0,1.0,1.0
,,1,3,0,54,3.0,3.0,120.0,1.0,11,30.0,1,30.0,4.0,0.0
,,1,3,0,48,3.0,6.0,120.0,1.0,11,24.0,1,24.0,4.0,0.0
,,1,3,1,44,1.0,7.0,18.0,1.0,11,48.0,1,48.0,4.0,1.0
5638.888671875,5861.68994140625,1,3,1,35,1.0,7.0,144.0,4.0,11,48.0,0,48.0,1.0,1.0
5833.33349609375,5833.33349609375,1,1,1,26,,5.0,24.0,2.0,11,40.0,0,40.0,1.0,0.0
,,1,1,0,33,3.0,3.0,24.0,1.0,11,40.0,1,40.0,4.0,0.0
3645.7958984375,4057.447265625,1,1,1,25,1.0,6.0,3.0,5.0,11,50.0,0,50.0,1.0,0.0
3797.7041015625,4685.8828125,1,1,1,36,1.0,6.0,10.0,4.0,11,48.0,0,48.0,1.0,1.0
3952.08325195312,5224.28955078125,1,1,0,27,1.0,6.0,4.0,5.0,11,48.0,0,48.0,1.0,1.0
3500.0,3500.0,1,3,1,45,1.0,6.0,10.0,2.0,11,48.0,0,48.0,1.0,0.0
3456.7900390625,4004.115234375,1,3,0,45,1.0,6.0,106.0,5.0,11,54.0,0,54.0,1.0,1.0
,,1,3,1,26,,6.0,8.0,2.0,11,60.0,0,60.0,1.0,0.0
,,1,3,1,73,1.0,6.0,120.0,1.0,11,48.0,1,48.0,4.0,0.0
,,1,3,0,69,1.0,5.0,120.0,2.0,11,40.0,0,40.0,1.0,1.0
,,1,3,0,33,2.0,7.0,36.0,5.0,11,40.0,0,40.0,2.0,1.0
4861.111328125,7576.25732421875,1,1,1,39,1.0,6.0,50.0,5.0,11,48.0,0,48.0,1.0,1.0
5347.22216796875,5347.22216796875,1,1,1,23,1.0,6.0,1.0,3.0,11,48.0,0,48.0,1.0,0.0
3546.66674804688,3546.66674804688,1,1,1,21,3.0,6.0,10.0,3.0,11,50.0,0,50.0,1.0,0.0
,,1,1,0,24,3.0,5.0,1.0,1.0,11,5.0,1,5.0,4.0,0.0
,,1,3,1,37,1.0,7.0,60.0,1.0,11,72.0,1,72.0,4.0,0.0
6740.74072265625,7259.25927734375,1,3,0,29,1.0,7.0,72.0,4.0,11,45.0,0,45.0,1.0,1.0
20902.77734375,22806.712890625,1,3,1,30,1.0,7.0,24.0,5.0,11,48.0,0,48.0,1.0,1.0
3797.7041015625,4372.3408203125,1,1,0,44,1.0,6.0,5.0,5.0,11,48.0,0,48.0,1.0,1.0
5347.22216796875,5752.31494140625,1,3,1,61,1.0,5.0,240.0,2.0,11,48.0,0,48.0,1.0,1.0
,,1,2,1,23,1.0,7.0,36.0,5.0,11,50.0,1,50.0,4.0,1.0
4487.1796875,4913.83544921875,1,3,0,45,1.0,6.0,12.0,4.0,11,52.0,0,52.0,1.0,1.0
7000.0,7000.0,1,3,0,23,1.0,7.0,7.0,5.0,11,40.0,0,40.0,1.0,1.0
6533.33349609375,7909.4287109375,1,2,1,30,1.0,7.0,24.0,5.0,11,50.0,0,50.0,1.0,1.0
10500.0,12070.3974609375,1,2,0,28,1.0,7.0,5.0,5.0,11,40.0,0,40.0,1.0,1.0
3456.7900390625,3456.7900390625,1,2,0,52,1.0,6.0,96.0,1.0,11,54.0,0,54.0,3.0,0.0
,,1,3,1,38,1.0,7.0,48.0,5.0,11,42.0,1,42.0,4.0,1.0
,,1,2,1,59,1.0,3.0,360.0,1.0,11,48.0,1,48.0,4.0,0.0
,,1,2,0,55,1.0,3.0,84.0,1.0,11,21.0,1,21.0,4.0,0.0
3038.16333007812,3381.2060546875,1,2,0,40,1.0,7.0,36.0,2.0,11,60.0,0,60.0,1.0,1.0
6319.4443359375,6319.4443359375,1,1,1,44,1.0,3.0,24.0,3.0,11,48.0,0,48.0,1.0,1.0
3797.7041015625,4684.8701171875,1,1,0,33,1.0,6.0,23.0,1.0,11,48.0,0,48.0,3.0,1.0
3797.7041015625,4226.5078125,1,2,0,48,1.0,5.0,5.0,3.0,11,48.0,0,48.0,1.0,1.0
5347.22216796875,5469.47705078125,1,2,1,41,1.0,7.0,96.0,3.0,11,48.0,0,61.0,1.0,1.0
3645.7958984375,4057.447265625,1,1,1,38,1.0,6.0,0.0,5.0,11,50.0,0,50.0,1.0,1.0
,,1,1,0,62,,5.0,1.0,2.0,11,30.0,1,30.0,4.0,0.0
,,1,1,1,65,3.0,3.0,120.0,1.0,11,48.0,1,48.0,4.0,0.0
7466.66650390625,7466.66650390625,1,1,1,38,,4.0,7.0,4.0,11,50.0,0,50.0,1.0,0.0
3797.7041015625,3951.63940429688,1,1,0,23,1.0,5.0,2.0,5.0,11,48.0,0,48.0,1.0,1.0
4242.42431640625,4242.42431640625,1,1,1,21,1.0,5.0,2.0,2.0,11,66.0,0,66.0,1.0,1.0
2706.66674804688,2706.66674804688,1,2,0,23,,7.0,3.0,2.0,11,50.0,0,50.0,1.0,0.0
3791.66674804688,3791.66674804688,1,2,1,32,,4.0,8.0,2.0,11,48.0,0,48.0,1.0,0.0
7048.611328125,8064.798828125,1,2,1,30,1.0,7.0,24.0,5.0,11,48.0,0,48.0,1.0,1.0
7291.66650390625,8206.5810546875,1,2,0,32,1.0,7.0,24.0,4.0,11,48.0,0,48.0,1.0,1.0
5104.16650390625,5958.3173828125,1,3,1,56,1.0,6.0,48.0,5.0,11,48.0,0,48.0,1.0,1.0
4861.111328125,5695.00732421875,1,3,1,24,1.0,6.0,24.0,5.0,11,48.0,0,48.0,1.0,1.0
,,1,3,0,26,,7.0,2.0,5.0,11,40.0,1,40.0,4.0,0.0
3797.7041015625,6008.9150390625,1,3,1,59,1.0,5.0,18.0,4.0,11,48.0,0,48.0,1.0,1.0
3797.7041015625,3919.23193359375,1,3,0,71,1.0,4.0,5.0,4.0,11,48.0,0,48.0,1.0,1.0
1555.55554199219,1555.55554199219,1,2,0,44,,6.0,48.0,2.0,11,60.0,0,60.0,1.0,0.0
,,1,2,1,23,,6.0,2.0,2.0,11,8.0,0,8.0,7.0,0.0
8333.3330078125,8333.3330078125,1,2,1,27,1.0,6.0,24.0,4.0,11,56.0,0,56.0,1.0,1.0
3159.72216796875,3159.72216796875,1,2,0,28,1.0,6.0,24.0,1.0,11,48.0,0,48.0,3.0,1.0
,,1,3,1,67,1.0,7.0,180.0,2.0,11,2.0,1,2.0,4.0,1.0
11375.0,11788.1943359375,1,2,0,32,1.0,7.0,2.0,3.0,11,48.0,0,48.0,1.0,1.0
,,1,3,0,56,1.0,3.0,204.0,2.0,11,40.0,1,40.0,4.0,0.0
13611.111328125,14769.67578125,1,3,0,52,1.0,7.0,240.0,5.0,11,48.0,0,48.0,1.0,1.0
,,1,3,1,50,1.0,6.0,36.0,2.0,11,9.0,0,9.0,6.0,0.0
5347.22216796875,6019.0810546875,1,2,1,24,1.0,5.0,3.0,5.0,11,48.0,0,48.0,1.0,1.0
8750.0,9438.6572265625,1,2,0,29,1.0,7.0,24.0,3.0,11,48.0,0,48.0,1.0,1.0
,,1,3,1,41,1.0,7.0,36.0,4.0,11,50.0,1,50.0,4.0,1.0
3038.16333007812,3915.92822265625,1,1,0,20,3.0,6.0,6.0,4.0,11,60.0,0,60.0,1.0,0.0
6268.888671875,5955.13671875,1,3,0,44,1.0,3.0,30.0,4.0,11,30.0,0,53.0,1.0,1.0
4200.0,5149.095703125,1,3,1,26,1.0,6.0,12.0,4.0,11,50.0,0,50.0,1.0,1.0
5555.5556640625,4681.0703125,1,3,1,50,1.0,6.0,240.0,4.0,11,84.0,0,108.0,1.0,1.0
,,1,3,0,35,1.0,7.0,36.0,2.0,11,104.0,0,104.0,5.0,1.0
5833.33349609375,6319.44482421875,1,3,1,58,,6.0,36.0,2.0,11,40.0,0,40.0,1.0,0.0
,,1,2,1,45,1.0,6.0,144.0,1.0,11,48.0,1,48.0,4.0,1.0
5185.18505859375,5772.83984375,1,2,0,37,1.0,6.0,216.0,4.0,11,45.0,0,45.0,1.0,1.0
,,1,2,0,63,1.0,3.0,52.0,1.0,11,48.0,1,48.0,4.0,0.0
3797.7041015625,4510.072265625,1,2,1,41,1.0,7.0,3.0,5.0,11,48.0,0,48.0,1.0,1.0
11928.0,14261.3330078125,1,2,0,33,1.0,7.0,144.0,5.0,11,50.0,0,50.0,1.0,1.0
,,1,2,1,37,1.0,6.0,120.0,2.0,11,72.0,0,72.0,5.0,1.0
7291.66650390625,7899.3056640625,1,3,0,56,1.0,7.0,276.0,5.0,11,48.0,0,48.0,1.0,1.0
,,1,2,0,71,2.0,4.0,7.0,1.0,11,7.0,1,7.0,4.0,1.0
4242.42431640625,4242.42431640625,1,2,0,53,1.0,3.0,2.0,1.0,11,22.0,0,22.0,3.0,0.0
,,1,2,0,34,,6.0,1.0,2.0,11,48.0,0,48.0,5.0,0.0
3797.7041015625,4698.03564453125,1,1,0,29,1.0,6.0,8.0,4.0,11,48.0,0,48.0,1.0,1.0
3000.0,3750.70336914062,1,1,1,30,1.0,6.0,20.0,2.0,11,70.0,0,70.0,1.0,1.0
3375.73706054688,4038.20703125,1,2,1,25,1.0,6.0,60.0,4.0,11,54.0,0,54.0,1.0,1.0
3375.73706054688,4038.20703125,1,2,0,27,1.0,6.0,60.0,4.0,11,54.0,0,54.0,1.0,1.0
,,1,2,1,48,,5.0,1.0,1.0,11,70.0,1,70.0,4.0,0.0
136111.109375,136111.109375,1,6,1,45,,7.0,30.0,4.0,11,48.0,0,48.0,1.0,0.0
,,1,1,1,37,,5.0,1.0,2.0,11,48.0,1,48.0,4.0,0.0
5185.18505859375,5185.18505859375,1,1,0,40,1.0,4.0,24.0,1.0,11,27.0,0,27.0,3.0,0.0
,,1,1,1,36,1.0,4.0,48.0,1.0,11,66.0,1,66.0,4.0,0.0
7000.0,9384.0576171875,1,4,1,54,1.0,7.0,24.0,5.0,11,40.0,0,46.0,1.0,1.0
,,1,4,0,25,1.0,7.0,84.0,5.0,11,48.0,0,48.0,1.0,1.0
3797.7041015625,4550.58203125,1,1,1,43,1.0,7.0,216.0,5.0,11,48.0,0,48.0,1.0,1.0
4131.9443359375,4925.3310546875,1,1,1,20,1.0,7.0,14.0,5.0,11,48.0,0,48.0,1.0,1.0
3888.88891601562,6157.4072265625,1,1,1,35,1.0,5.0,24.0,3.0,11,60.0,0,60.0,1.0,1.0
3255.17504882812,4287.99853515625,1,1,0,37,1.0,4.0,72.0,5.0,11,56.0,0,56.0,1.0,1.0
3645.7958984375,4368.55859375,1,1,1,40,1.0,5.0,144.0,4.0,11,50.0,0,50.0,1.0,1.0
1361.11108398438,1388.11730957031,1,1,1,19,2.0,6.0,12.0,5.0,11,72.0,0,72.0,2.0,1.0
,,1,4,1,44,1.0,7.0,3.0,2.0,11,35.0,1,35.0,4.0,0.0
9722.22265625,9722.22265625,1,4,0,28,1.0,7.0,48.0,4.0,11,48.0,0,48.0,1.0,1.0
18666.666015625,19444.4453125,1,6,1,61,1.0,7.0,240.0,2.0,11,30.0,0,30.0,1.0,0.0
4861.111328125,4861.111328125,1,6,0,25,1.0,7.0,0.0,4.0,11,48.0,0,48.0,1.0,0.0
3564.81469726562,4261.17724609375,1,1,1,29,1.0,6.0,3.0,5.0,11,72.0,0,72.0,1.0,1.0
31666.666015625,29473.68359375,1,4,0,32,1.0,7.0,24.0,5.0,11,28.0,0,38.0,1.0,1.0
1750.0,1750.0,1,1,0,54,3.0,4.0,60.0,2.0,11,60.0,0,60.0,1.0,0.0
,,1,3,0,32,3.0,6.0,4.0,3.0,11,78.0,1,78.0,4.0,0.0
,,1,6,1,72,1.0,7.0,420.0,2.0,11,50.0,0,50.0,5.0,1.0
19444.4453125,19444.4453125,1,4,0,40,1.0,7.0,48.0,5.0,11,48.0,0,48.0,1.0,1.0
,,1,6,1,51,1.0,6.0,120.0,5.0,11,48.0,0,48.0,1.0,1.0
,,1,6,1,42,,7.0,12.0,4.0,11,48.0,0,48.0,1.0,0.0
79333.3359375,79333.3359375,1,6,0,61,1.0,7.0,60.0,5.0,11,50.0,0,50.0,1.0,1.0
3286.38500976562,3953.33837890625,1,1,1,29,1.0,6.0,96.0,2.0,11,71.0,0,71.0,1.0,1.0
,,1,1,0,26,1.0,6.0,1.0,1.0,11,8.0,1,8.0,4.0,0.0
7777.77783203125,7777.77783203125,1,1,1,24,,6.0,4.0,2.0,11,9.0,0,9.0,1.0,0.0
,,1,6,1,40,1.0,7.0,60.0,5.0,11,48.0,1,48.0,4.0,1.0
,,1,6,0,30,1.0,7.0,36.0,1.0,11,48.0,1,48.0,4.0,0.0
,,1,3,1,57,1.0,6.0,540.0,1.0,11,50.0,1,50.0,4.0,0.0
,,1,3,0,45,1.0,6.0,60.0,1.0,11,50.0,1,50.0,4.0,0.0
4375.0,4375.0,1,3,1,25,1.0,7.0,4.0,5.0,11,48.0,0,48.0,1.0,1.0
,,1,3,0,57,1.0,5.0,180.0,1.0,11,54.0,1,54.0,4.0,0.0
7777.77783203125,8385.4169921875,1,3,1,65,1.0,7.0,192.0,5.0,11,48.0,0,48.0,1.0,0.0
4554.861328125,5348.2529296875,1,3,0,35,1.0,7.0,130.0,5.0,11,48.0,0,48.0,1.0,1.0
,,1,3,1,31,3.0,7.0,240.0,2.0,11,30.0,1,30.0,4.0,0.0
,,1,3,0,59,1.0,6.0,36.0,1.0,11,24.0,1,24.0,4.0,1.0
4666.66650390625,5541.07177734375,1,1,1,47,1.0,3.0,38.0,5.0,11,48.0,0,48.0,1.0,1.0
,,1,3,1,40,3.0,7.0,130.0,1.0,11,48.0,1,48.0,4.0,0.0
,,1,3,0,58,3.0,4.0,24.0,1.0,11,30.0,1,30.0,4.0,0.0
,,1,3,1,55,1.0,5.0,364.0,2.0,11,91.0,0,91.0,5.0,1.0
,,1,3,1,55,1.0,6.0,72.0,2.0,11,84.0,0,84.0,5.0,0.0
1388.88891601562,1388.88891601562,1,3,0,45,1.0,6.0,72.0,2.0,11,84.0,0,84.0,1.0,0.0
4812.5,5646.396484375,1,1,1,43,1.0,4.0,16.0,5.0,11,48.0,0,48.0,1.0,1.0
,,1,1,1,31,,4.0,2.0,1.0,11,12.0,1,12.0,4.0,0.0
3797.7041015625,4226.5078125,1,2,1,58,1.0,3.0,3.0,4.0,11,48.0,0,48.0,1.0,1.0
3797.7041015625,4114.1796875,1,2,0,61,1.0,3.0,36.0,1.0,11,48.0,0,48.0,3.0,1.0
6416.66650390625,7465.95263671875,1,2,0,23,1.0,7.0,12.0,5.0,11,40.0,0,40.0,1.0,1.0
,,1,3,1,33,1.0,6.0,60.0,1.0,11,63.0,1,63.0,4.0,0.0
8003.8759765625,8833.65625,1,3,0,27,1.0,7.0,108.0,4.0,11,43.0,0,43.0,1.0,1.0
4320.98779296875,5718.10693359375,1,3,1,58,1.0,6.0,12.0,2.0,11,27.0,0,27.0,1.0,0.0
2666.66674804688,5544.44482421875,1,2,1,39,1.0,5.0,60.0,4.0,11,70.0,0,70.0,1.0,1.0
3402.77783203125,3402.77783203125,1,2,0,45,3.0,4.0,36.0,2.0,11,48.0,0,48.0,1.0,0.0
,,1,2,1,52,3.0,4.0,60.0,1.0,11,50.0,1,50.0,4.0,0.0
1037.03698730469,1037.03698730469,1,1,0,55,3.0,3.0,3.0,1.0,11,18.0,0,18.0,3.0,0.0
3888.88891601562,4556.005859375,1,1,1,20,1.0,6.0,11.0,5.0,11,60.0,0,60.0,1.0,1.0
,,1,2,0,56,3.0,4.0,36.0,2.0,11,24.0,1,24.0,4.0,0.0
,,1,2,1,30,3.0,3.0,48.0,2.0,11,24.0,0,24.0,6.0,0.0
,,1,1,1,37,1.0,6.0,120.0,1.0,11,60.0,1,60.0,4.0,0.0
3797.7041015625,4226.5078125,1,1,0,34,1.0,6.0,18.0,1.0,11,48.0,0,48.0,3.0,0.0
5833.33349609375,5833.33349609375,1,2,1,28,1.0,5.0,1.0,5.0,11,48.0,0,48.0,1.0,1.0
6319.4443359375,6319.4443359375,1,2,1,29,1.0,4.0,1.0,5.0,11,48.0,0,48.0,1.0,1.0
3797.7041015625,4352.68115234375,1,2,0,26,1.0,6.0,12.0,5.0,11,48.0,0,48.0,1.0,1.0
5063.60546875,5635.34375,1,3,1,20,1.0,6.0,2.0,5.0,11,36.0,0,36.0,1.0,1.0
,,1,2,1,50,3.0,6.0,12.0,1.0,11,60.0,1,60.0,4.0,0.0
,,1,2,1,51,1.0,5.0,360.0,1.0,11,48.0,1,48.0,4.0,0.0
3797.7041015625,4542.98291015625,1,2,0,49,1.0,4.0,132.0,4.0,11,48.0,0,48.0,1.0,1.0
4861.111328125,5266.20361328125,1,2,1,23,1.0,6.0,12.0,2.0,11,72.0,0,72.0,1.0,1.0
2531.802734375,3081.84204101562,1,2,1,29,1.0,6.0,6.0,5.0,11,72.0,0,72.0,1.0,1.0
4557.2451171875,5794.169921875,1,2,0,44,1.0,5.0,36.0,2.0,11,40.0,0,40.0,3.0,1.0
13611.111328125,13611.111328125,1,2,1,54,1.0,6.0,60.0,5.0,11,48.0,0,48.0,1.0,1.0
5541.66650390625,5541.66650390625,1,2,0,37,1.0,6.0,8.0,3.0,11,40.0,0,40.0,1.0,0.0
25666.666015625,35704.0234375,1,4,1,28,1.0,7.0,42.0,5.0,11,50.0,0,58.0,1.0,1.0
6125.0,7534.72216796875,1,2,1,19,,5.0,2.0,4.0,11,48.0,0,48.0,1.0,0.0
3888.88891601562,4317.6923828125,1,3,1,39,1.0,7.0,12.0,4.0,11,48.0,0,48.0,1.0,1.0
,,1,3,1,71,1.0,6.0,260.0,1.0,11,54.0,1,54.0,4.0,0.0
2754.62963867188,3526.60961914062,1,3,1,31,1.0,6.0,2.0,2.0,11,72.0,0,72.0,1.0,1.0
3797.7041015625,4698.03564453125,1,2,1,21,1.0,5.0,10.0,5.0,11,48.0,0,48.0,1.0,1.0
3888.88891601562,4899.048828125,1,2,0,19,1.0,5.0,18.0,4.0,11,30.0,0,30.0,1.0,1.0
,,1,3,1,45,2.0,6.0,60.0,4.0,11,40.0,0,40.0,5.0,1.0
,,1,3,0,37,2.0,6.0,84.0,4.0,11,30.0,1,33.0,4.0,0.0
3798.47216796875,4227.27587890625,1,3,0,19,1.0,7.0,1.0,2.0,11,48.0,0,48.0,1.0,1.0
,,1,2,0,64,1.0,5.0,2.0,2.0,11,20.0,1,20.0,4.0,0.0
4861.111328125,5266.2041015625,1,2,1,28,1.0,6.0,60.0,5.0,11,48.0,0,48.0,1.0,1.0
4050.88452148438,4336.06982421875,1,2,0,24,1.0,7.0,6.0,5.0,11,45.0,0,45.0,1.0,1.0
,,1,2,1,34,,6.0,120.0,2.0,11,48.0,0,48.0,1.0,0.0
3797.7041015625,4534.17578125,1,2,1,44,1.0,3.0,48.0,5.0,11,48.0,0,48.0,1.0,1.0
6319.4443359375,6319.4443359375,1,2,1,51,,3.0,1.0,4.0,11,48.0,0,48.0,1.0,0.0
5444.4443359375,5890.0458984375,1,2,1,48,1.0,6.0,16.0,2.0,11,48.0,0,48.0,1.0,1.0
3797.7041015625,4534.17578125,1,2,1,46,1.0,7.0,60.0,5.0,11,48.0,0,48.0,1.0,1.0
,,1,2,0,44,1.0,6.0,24.0,3.0,11,40.0,1,40.0,4.0,1.0
3797.7041015625,4226.5078125,1,2,0,19,1.0,7.0,11.0,5.0,11,48.0,0,48.0,1.0,1.0
,,1,3,1,41,1.0,7.0,2.0,4.0,11,48.0,0,48.0,1.0,1.0
5347.22216796875,8715.27734375,1,3,0,38,1.0,7.0,144.0,4.0,11,48.0,0,56.0,1.0,1.0
4051.51513671875,4687.4462890625,1,2,1,54,1.0,5.0,192.0,5.0,11,66.0,0,66.0,1.0,1.0
,,1,2,0,45,3.0,6.0,36.0,2.0,11,54.0,1,54.0,4.0,0.0
